,Season,NflId,DisplayName,PlayerWeight,PlayerHeight,PlayerCollegeName,PlayerAge_int,PlayerAge,HeightFt,HeightIn,HeightCm,WeightKg,PlayerBMI,categoryId
263874,2018,2540151,Justin Hunter,203,76,Tennessee,27,27.309349475245266,6,4,193.04,92.07925111,24.70723684210526,b
263877,2018,2557960,Ryan Switzer,185,68,North Carolina,23,23.84870608031029,5,8,172.72,83.91458845000001,28.126081314878896,b
263881,2018,2543692,Chris Smith,266,73,Arkansas,26,26.578343315080996,6,1,185.42,120.65557042,35.09063614186527,b
263885,2018,2556475,Briean Boddy-Calhoun,193,69,Minnesota,25,25.63378479352042,5,9,175.26,87.54332741,28.498004620877968,b
263889,2018,2560964,Genard Avery,250,72,Memphis,23,23.375057894136436,6,0,182.88,113.3980925,33.90239197530864,8
263940,2018,2550154,Dan McCullers,352,79,Tennessee,26,26.080081184880978,6,7,200.66,159.66451424000002,39.650056080756286,b
263977,2018,2561021,Nick Chubb,225,71,Georgia,22,22.7043124635587,5,11,180.34,102.05828325,31.37770283673874,8
264005,2018,2552266,Anthony Chickillo,255,75,Miami,25,25.748819967297894,6,3,190.5,115.66605435000001,31.869333333333337,b
264516,2018,2560920,James Washington,213,71,Oklahoma State,22,22.43890162750019,5,11,180.34,96.61517481,29.704225352112676,8
264548,2018,2559079,Devaroe Lawrence,294,74,Auburn,25,25.907767257332623,6,2,187.96,133.35615678000002,37.74324324324324,8
264580,2018,2553711,B.J. Finney,318,76,Kansas State,26,26.87424648895987,6,4,193.04,144.24237366,38.703947368421055,b
264990,2018,2495123,Clint Boling,305,77,Georgia,29,29.33801680102416,6,5,195.57999999999998,138.34567285,36.163771293641425,b
264991,2018,2495143,Andy Dalton,220,74,Texas Christian,30,30.86573754024387,6,2,187.96,99.79032140000001,28.243243243243246,b
264992,2018,2495450,A.J. Green,210,76,Georgia,30,30.110090722995412,6,4,193.04,95.2543977,25.559210526315788,b
264993,2018,2532849,Cordy Glenn,345,78,Georgia,28,28.97662049712272,6,6,198.12,156.48936765000002,39.86439842209073,b
264994,2018,2552335,Bobby Hart,310,77,Florida State,24,24.053964781859204,6,5,195.57999999999998,140.6136347,36.75662000337325,b
264995,2018,2552559,C.J. Uzomah,260,78,Auburn,25,25.65286964154435,6,6,198.12,117.9340162,30.042735042735043,b
264996,2018,2555466,Tyler Boyd,203,74,Pittsburgh,23,23.818509614165844,6,2,187.96,92.07925111,26.06081081081081,b
264997,2018,2556662,Alex Redmond,320,77,UCLA,23,23.643287163789388,6,5,195.57999999999998,145.14955840000002,37.9423174228369,b
264998,2018,2557976,Joe Mixon,220,73,Oklahoma,22,22.129255678505338,6,1,185.42,99.79032140000001,29.022330643647965,b
264999,2018,2558010,John Ross,194,71,Washington,22,22.78633986741704,5,11,180.34,87.99691978,27.054552668121403,b
265000,2018,2560843,Billy Price,312,76,Ohio State,23,23.914334391715467,6,4,193.04,141.52081944,37.973684210526315,8
265001,2018,496881,Al Woods,330,76,Louisiana State,31,31.46258901183867,6,4,193.04,149.6854821,40.16447368421053,b
265002,2018,2495228,Jabaal Sheard,268,75,Pittsburgh,29,29.335278950237026,6,3,190.5,121.56275516000001,33.49404444444445,b
265003,2018,2539310,Margus Hunt,295,80,Southern Methodist,31,31.158687574467006,6,8,203.2,133.80974915000002,32.40390625,b
265004,2018,2550646,Denico Autry,285,77,Mississippi State,28,28.155265260983093,6,5,195.57999999999998,129.27382545,33.792376454714116,b
265005,2018,2552386,Clayton Geathers,216,74,Central Florida,26,26.274361770223337,6,2,187.96,97.97595192,27.72972972972973,b
265006,2018,2557961,Quincy Wilson,193,74,Florida,22,22.0662851104013,6,2,187.96,87.54332741,24.777027027027028,b
265007,2018,2558060,Malik Hooker,212,73,Ohio State,22,22.438632817451264,6,1,185.42,96.16158244,27.96697316569713,b
265008,2018,2558108,Nate Hairston,185,72,Temple,24,24.19633302279007,6,0,182.88,83.91458845000001,25.087770061728396,b
265009,2018,2558976,Kenny Moore,190,69,Valdosta State,23,23.049173542981723,5,9,175.26,86.1825503,28.0550304557866,b
265010,2018,2560789,Darius Leonard,230,74,South Carolina State,23,23.12309551423429,6,2,187.96,104.32624510000001,29.527027027027028,8
265011,2018,2560816,Skai Moore,225,74,South Carolina,23,23.67066567166071,6,2,187.96,102.05828325,28.885135135135133,8
265012,2018,496762,Geno Atkins,300,73,Georgia,30,30.452325303571882,6,1,185.42,136.077711,39.575905423156314,b
265013,2018,496780,Carlos Dunlap,285,78,Florida,29,29.529669588308362,6,6,198.12,129.27382545,32.931459566074956,b
265014,2018,2507784,Michael Johnson,280,79,Georgia Tech,31,31.588533380231702,6,7,200.66,127.00586360000001,31.539817336965232,b
265015,2018,2533060,Dre Kirkpatrick,190,74,Alabama,28,28.87258539939666,6,2,187.96,86.1825503,24.39189189189189,b
265016,2018,2539233,Shawn Williams,210,72,Georgia,27,27.328437555454155,6,0,182.88,95.2543977,28.47800925925926,b
265017,2018,2543814,Preston Brown,251,73,Louisville,25,25.869163085912742,6,1,185.42,113.85168487,33.111840870707454,b
265018,2018,2555267,Andrew Billings,328,73,Baylor,23,23.514611408979135,6,1,185.42,148.77829736,43.26965659598424,b
265019,2018,2555528,Nick Vigil,235,74,Utah State,25,25.05602140213451,6,2,187.96,106.59420695,30.16891891891892,b
265020,2018,2556367,William Jackson,196,72,Houston,25,25.869163085912742,6,0,182.88,88.90410452,26.579475308641975,b
265021,2018,2558801,Jordan Evans,242,75,Oklahoma,23,23.618649738890156,6,3,190.5,109.76935354000001,30.244622222222226,b
265022,2018,2560970,Jessie Bates,200,73,Wake Forest,21,21.535145289882628,6,1,185.42,90.718474,26.383936948770877,8
265023,2018,81871,Matt Slauson,315,77,Nebraska,32,32.55773255887647,6,5,195.57999999999998,142.88159655,37.349468713105075,b
265024,2018,1037880,J'Marcus Webb,320,79,West Texas A&M,30,30.08819114888331,6,7,200.66,145.14955840000002,36.045505527960266,8
265025,2018,2532865,T.Y. Hilton,183,70,Florida International,28,28.82056623444115,5,10,177.8,83.00740371,26.254897959183673,b
265026,2018,2533031,Andrew Luck,240,76,Stanford,28,28.99305083403047,6,4,193.04,108.8621688,29.210526315789473,8
265027,2018,2540232,Jack Doyle,262,78,Western Kentucky,28,28.349655899054426,6,6,198.12,118.84120094000001,30.273833004602235,b
265028,2018,2543466,Eric Ebron,253,76,North Carolina,25,25.41741770603595,6,4,193.04,114.75886961,30.792763157894736,b
265029,2018,2555191,Ryan Kelly,309,76,Alabama,25,25.280525166679343,6,4,193.04,140.16004233,37.60855263157895,b
265030,2018,2555371,Joe Haeg,298,78,North Dakota State,25,25.49955322964991,6,6,198.12,135.17052626,34.433596318211706,b
265031,2018,2560820,Quenton Nelson,330,77,Notre Dame,22,22.47696596065607,6,5,195.57999999999998,149.6854821,39.12801484230056,8
265032,2018,2560876,Braden Smith,315,78,Auburn,22,22.460538855933276,6,6,198.12,142.88159655,36.39792899408284,8
265033,2018,2560933,Jordan Wilkins,217,73,Mississippi,24,24.14705494080665,6,1,185.42,98.42954429000001,28.6265715894164,8
265040,2018,2552586,Tyler Kroft,250,78,Rutgers,25,25.90202585114204,6,6,198.12,113.3980925,28.887245233399078,b
265055,2018,2561155,Zaire Franklin,236,72,Syracuse,22,22.18950018379091,6,0,182.88,107.04779932000001,32.00385802469136,8
265060,2018,2540148,Tyler Eifert,255,78,Notre Dame,28,28.004697822394604,6,6,198.12,115.66605435000001,29.464990138067062,b
265073,2018,2558766,Grover Stewart,315,76,"Albany State, Ga.",24,24.889023626638274,6,4,193.04,142.88159655,38.338815789473685,b
265104,2018,2540156,Giovani Bernard,205,69,North Carolina,26,26.800048387710092,5,9,175.26,92.98643585,30.26990128124344,b
265117,2018,2558131,Al-Quadin Muhammad,250,76,Miami,23,23.454394725834664,6,4,193.04,113.3980925,30.42763157894737,b
265121,2018,2560905,Kemoko Turay,248,77,Rutgers,23,23.166920393185794,6,5,195.57999999999998,112.49090776,29.4052960026986,8
265127,2018,2543474,Darqueze Dennard,200,71,Michigan State,26,26.917787981342055,5,11,180.34,90.718474,27.891291410434434,b
265138,2018,2543759,Ryan Grant,195,72,Tulane,27,27.725453963546023,6,0,182.88,88.45051215000001,26.44386574074074,b
265141,2018,2556396,Chester Rogers,184,72,Grambling,24,24.659061081958072,6,0,182.88,83.46099608,24.952160493827158,b
265163,2018,2558877,Zach Pascal,214,74,Old Dominion,23,23.728193905746952,6,2,187.96,97.06876718000001,27.472972972972972,8
265172,2018,2557851,Ryan Glasgow,302,75,Michigan,24,24.94380418663016,6,3,190.5,136.98489574,37.74328888888889,b
265173,2018,2557884,Jordan Willis,270,76,Kansas State,23,23.358588580880674,6,4,193.04,122.4699399,32.86184210526316,b
265174,2018,2557901,Carl Lawson,265,74,Auburn,23,23.199793235227013,6,2,187.96,120.20197805000001,34.02027027027027,b
265183,2018,2550405,Erik Swoope,243,76,Miami,26,26.340108088067534,6,4,193.04,110.22294591,29.575657894736842,8
265214,2018,2555355,Clayton Fejedelem,205,72,Illinois,25,25.272356167769413,6,0,182.88,92.98643585,27.79996141975309,b
265251,2018,2560742,Nyheim Hines,198,69,North Carolina State,21,21.82542718711182,5,9,175.26,89.81128926000001,29.23629489603025,8
265312,2018,2539322,Christine Michael,220,70,Texas A&M,27,27.83504344436839,5,10,177.8,99.79032140000001,31.563265306122446,8
265439,2018,2558982,Hardy Nickerson,235,72,Illinois,24,24.678341762364692,6,0,182.88,106.59420695,31.868248456790123,b
265505,2018,2558127,Josh Malone,205,75,Tennessee,22,22.471719110452,6,3,190.5,92.98643585,25.620444444444445,b
265514,2018,2558851,Anthony Walker,230,73,Northwestern,23,23.090473388343852,6,1,185.42,104.32624510000001,30.34152749108651,b
265525,2018,2556493,Tra Carson,228,71,Texas A&M,25,25.877606725479758,5,11,180.34,103.41906036,31.796072207895257,8
265612,2018,2556817,Tony McRae,185,70,North Carolina A&T,25,25.354697188632848,5,10,177.8,83.91458845000001,26.541836734693877,b
265720,2018,2552360,Jake Fisher,305,78,Oregon,25,25.382103582021447,6,6,198.12,138.34567285,35.24243918474688,b
265725,2018,2560745,Sam Hubbard,265,77,Ohio State,23,23.20003650467716,6,5,195.57999999999998,120.20197805000001,31.420981615786808,8
265731,2018,2556429,Matthias Farley,209,71,Notre Dame,26,26.1541775039927,5,11,180.34,94.80080533,29.146399523903987,b
265772,2018,2533016,Najee Goode,244,72,West Virginia,29,29.26713165766725,6,0,182.88,110.67653828,33.088734567901234,b
265848,2018,2495966,Delanie Walker,248,74,Central Missouri,34,34.07723689380688,6,2,187.96,112.49090776,31.83783783783784,b
265849,2018,2532883,Ben Jones,308,75,Georgia,29,29.19017323877608,6,3,190.5,139.70644996000001,38.49315555555555,b
265850,2018,2535131,Dennis Kelly,321,80,Purdue,28,28.648078782923925,6,8,203.2,145.60315077,35.25984375,b
265851,2018,2541142,Josh Kline,300,75,Kent State,28,28.6973600970923,6,3,190.5,136.077711,37.49333333333333,b
265852,2018,2550132,Taylor Lewan,309,79,Michigan,27,27.136785148427002,6,7,200.66,140.16004233,34.80644127543663,b
265853,2018,2552466,Marcus Mariota,222,76,Oregon,24,24.861631144320228,6,4,193.04,100.69750614,27.019736842105264,b
265854,2018,2553824,Quinton Spain,330,76,West Virginia,27,27.09297953583289,6,4,193.04,149.6854821,40.16447368421053,b
265855,2018,2555317,Tajae Sharpe,194,74,Massachusetts,23,23.714471664511876,6,2,187.96,87.99691978,24.905405405405407,8
265856,2018,2556075,Derrick Henry,247,75,Alabama,24,24.68093299236951,6,3,190.5,112.03731539,30.86951111111111,b
265857,2018,2557848,Corey Davis,209,75,Western Michigan,23,23.662452499556366,6,3,190.5,94.80080533,26.120355555555555,b
265858,2018,2558207,Jonnu Smith,248,75,Florida International,23,23.051911774025907,6,3,190.5,112.49090776,30.99448888888889,b
265859,2018,496739,Reshad Jones,215,73,Georgia,30,30.539933676832206,6,1,185.42,97.52235955,28.36273221992869,b
265860,2018,2495485,Robert Quinn,257,76,North Carolina,28,28.314060986893807,6,4,193.04,116.57323909,31.279605263157894,b
265861,2018,2506314,Cameron Wake,263,75,Penn State,36,36.609748871904074,6,3,190.5,119.29479331,32.86915555555556,b
265862,2018,2539309,T.J. McDonald,215,74,USC,27,27.621384737749384,6,2,187.96,97.52235955,27.60135135135135,b
265863,2018,2539935,Kiko Alonso,239,75,Oregon,28,28.07313011762618,6,3,190.5,108.40857643000001,29.869688888888888,b
265864,2018,2540201,Akeem Spence,307,73,Illinois,26,26.78086454609983,6,1,185.42,139.25285759000002,40.4993432163633,b
265865,2018,2552434,Bobby McCain,192,71,Memphis,25,25.06149425178087,5,11,180.34,87.08973504000001,26.775639754017064,b
265866,2018,2555539,Xavien Howard,200,73,Baylor,25,25.184697537201814,6,1,185.42,90.718474,26.383936948770877,b
265867,2018,2558012,Davon Godchaux,311,75,Louisiana State,23,23.829461397571425,6,3,190.5,141.06722707,38.868088888888884,b
265868,2018,2558070,Raekwon McMillan,242,74,Ohio State,22,22.813718755545416,6,2,187.96,109.76935354000001,31.06756756756757,8
265869,2018,2560966,Jerome Baker,225,74,Ohio State,21,21.707627037544047,6,2,187.96,102.05828325,28.885135135135133,8
265872,2018,2532903,Rishard Matthews,217,72,Nevada,28,28.9109145499024,6,0,182.88,98.42954429000001,29.427276234567902,b
265891,2018,2560725,Minkah Fitzpatrick,207,73,Alabama,21,21.81166745886886,6,1,185.42,93.89362059,27.307374741977856,8
265892,2018,2495234,Luke Stocker,253,77,Tennessee,30,30.148424468273888,6,5,195.57999999999998,114.75886961,29.998144712430427,b
265905,2018,2532801,Andre Branch,263,77,Clemson,29,29.157322483332067,6,5,195.57999999999998,119.29479331,31.183842131894078,b
265930,2018,2552492,Jordan Phillips,341,78,Oklahoma,25,25.967729073186806,6,6,198.12,154.67499817,39.402202498356345,b
265932,2018,2558001,Charles Harris,250,75,Missouri,23,23.514614767916445,6,3,190.5,113.3980925,31.244444444444447,b
265933,2018,2558017,Vincent Taylor,311,75,Oklahoma State,24,24.678201352447587,6,3,190.5,141.06722707,38.868088888888884,b
265936,2018,2354,Wesley Woodyard,233,72,Kentucky,32,32.13885919715061,6,0,182.88,105.68702221000001,31.59702932098765,b
265937,2018,71423,Brian Orakpo,257,76,Texas,32,32.11148068927928,6,4,193.04,116.57323909,31.279605263157894,b
265938,2018,2495476,Jurrell Casey,305,73,Southern California,28,28.763089176616727,6,1,185.42,138.34567285,40.23550384687559,b
265939,2018,2539320,Kenny Vaccaro,214,72,Texas,27,27.566648382639997,6,0,182.88,97.06876718000001,29.0204475308642,b
265940,2018,2540162,Logan Ryan,195,71,Rutgers,27,27.58307548736279,5,11,180.34,88.45051215000001,27.19400912517358,b
265941,2018,2543504,DaQuan Jones,322,76,Penn State,26,26.704225384693387,6,4,193.04,146.05674314,39.19078947368421,b
265942,2018,2550613,Malcolm Butler,190,71,West Alabama,28,28.524896158136233,5,11,180.34,86.1825503,26.496726839912714,b
265943,2018,2555158,Kevin Byard,212,71,Middle Tennessee,25,25.064252763201257,5,11,180.34,96.16158244,29.564768895060503,b
265944,2018,2555339,Kamalei Correa,241,75,Boise State,24,24.371576514056837,6,3,190.5,109.31576117,30.119644444444443,b
265945,2018,2558005,Jayon Brown,226,72,UCLA,23,23.536532023981543,6,0,182.88,102.51187562000001,30.647762345679013,b
265946,2018,2558065,Adoree' Jackson,185,71,Southern California,22,22.978010463406598,5,11,180.34,83.91458845000001,25.799444554651853,b
265947,2018,2649,Danny Amendola,185,71,Texas Tech,32,32.853438252592085,5,11,180.34,83.91458845000001,25.799444554651853,b
265948,2018,4485,Josh Sitton,320,75,Central Florida,32,32.23468397470023,6,3,190.5,145.14955840000002,39.99288888888889,b
265949,2018,2495299,Daniel Kilgore,291,75,Appalachian State,30,30.728866041777575,6,3,190.5,131.99537967,36.36853333333333,b
265950,2018,2532956,Ryan Tannehill,207,76,Texas A&M,30,30.121063167034247,6,4,193.04,93.89362059,25.19407894736842,8
265951,2018,2540202,Kenny Stills,202,73,Oklahoma,26,26.38389684259893,6,1,185.42,91.62565874,26.647776318258586,b
265952,2018,2543755,Ja'Wuan James,312,78,Tennessee,26,26.26890710953938,6,6,198.12,141.52081944,36.05128205128205,b
265953,2018,2550272,Albert Wilson,195,69,Georgia State,26,26.16213092884123,5,9,175.26,88.45051215000001,28.793320730938877,b
265954,2018,2552580,A.J. Derby,240,77,Arkansas,26,26.972534761832332,6,5,195.57999999999998,108.8621688,28.456738067127677,b
265955,2018,2553705,Jesse Davis,325,78,Idaho,26,26.98622401576799,6,6,198.12,147.41752025,37.5534188034188,b
265956,2018,2555201,Laremy Tunsil,313,77,Mississippi,24,24.10600498770502,6,5,195.57999999999998,141.97441181000002,37.11232922921234,b
265957,2018,2555230,Kenyan Drake,211,73,Alabama,24,24.620720935685856,6,1,185.42,95.70799007000001,27.83505348095327,b
265967,2018,2557870,Taywan Taylor,203,71,Western Kentucky,23,23.525598651354983,5,11,180.34,92.07925111,28.309660781590956,b
265969,2018,4483,William Hayes,265,75,Winston-Salem State,33,33.35722082794636,6,3,190.5,120.20197805000001,33.11911111111111,b
266028,2018,2540013,Will Compton,235,73,Nebraska,28,28.973941015793343,6,1,185.42,106.59420695,31.00112591480578,b
266033,2018,2556368,Austin Johnson,314,76,Penn State,24,24.341497483965828,6,4,193.04,142.42800418000002,38.2171052631579,b
266045,2018,2560880,Durham Smythe,260,78,Notre Dame,23,23.087561823459325,6,6,198.12,117.9340162,30.042735042735043,8
266049,2018,2540163,Bennie Logan,315,74,LSU,28,28.70016870737952,6,2,187.96,142.88159655,40.439189189189186,b
266056,2018,2561328,Sharif Finch,250,76,Temple,22,22.94246850204071,6,4,193.04,113.3980925,30.42763157894737,8
266060,2018,2506404,Frank Gore,212,69,Miami,35,35.325767612239204,5,9,175.26,96.16158244,31.303507666456625,b
266067,2018,2556190,Jakeem Grant,169,67,Texas Tech,25,25.861017441123533,5,7,170.18,76.65711053,26.466250835375362,b
266076,2018,2555320,Aaron Wallace,242,74,UCLA,25,25.17382015742642,6,2,187.96,109.76935354000001,31.06756756756757,b
266089,2018,2560994,Mike Gesicki,252,78,Penn State,22,22.936996064339493,6,6,198.12,114.30527724000001,29.118343195266274,8
266135,2018,2495469,Dion Lewis,195,68,Pittsburgh,27,27.95275366314295,5,8,172.72,88.45051215000001,29.646410034602077,b
266400,2018,496828,Derrick Morgan,261,76,Georgia Tech,29,29.67514959946257,6,4,193.04,118.38760857000001,31.76644736842105,b
266473,2018,2555551,LeShaun Sims,203,72,Southern Utah,24,24.97702119299313,6,0,182.88,92.07925111,27.528742283950617,b
266641,2018,2495441,Blaine Gabbert,235,77,Missouri,28,28.903383590640605,6,5,195.57999999999998,106.59420695,27.863889357395852,b
266646,2018,2549971,Kevin Pamphile,315,77,Purdue,27,27.78634046949071,6,5,195.57999999999998,142.88159655,37.349468713105075,b
266670,2018,2553896,Darius Jennings,180,70,Virginia,26,26.201127272035897,5,10,177.8,81.6466266,25.82448979591837,8
266948,2018,496822,Earl Mitchell,310,75,Arizona,30,30.958825861282225,6,3,190.5,140.6136347,38.74311111111111,b
266949,2018,2495507,Richard Sherman,195,75,Stanford,30,30.446847764088524,6,3,190.5,88.45051215000001,24.370666666666665,b
266950,2018,2550285,Brock Coyle,245,73,Montana,27,27.9115979352042,6,1,185.42,111.13013065000001,32.320322762244324,b
266951,2018,2552391,Jaquiski Tartt,215,73,Samford,26,26.575526751083732,6,1,185.42,97.52235955,28.36273221992869,b
266952,2018,2552493,Arik Armstead,292,79,Oregon,24,24.817826545744925,6,7,200.66,132.44897204,32.89152379426374,b
266953,2018,2552684,Mark Nzeocha,239,75,Wyoming,28,28.639866244581338,6,3,190.5,108.40857643000001,29.869688888888888,b
266954,2018,2555275,DeForest Buckner,300,79,Oregon,24,24.483808749714807,6,7,200.66,136.077711,33.79266143246275,b
266955,2018,2558018,Solomon Thomas,280,75,Stanford,23,23.04096138489619,6,3,190.5,127.00586360000001,34.99377777777777,b
266956,2018,2558157,Ahkello Witherspoon,195,75,Colorado,23,23.47354180926306,6,3,190.5,88.45051215000001,24.370666666666665,b
266957,2018,2558857,Adrian Colbert,205,74,Miami,24,24.927340577230208,6,2,187.96,92.98643585,26.31756756756757,b
266958,2018,2560917,Fred Warner,236,75,Brigham Young,21,21.80619067989961,6,3,190.5,107.04779932000001,29.494755555555557,8
266959,2018,2495438,Kyle Rudolph,265,78,Notre Dame,28,28.834253650467716,6,6,198.12,120.20197805000001,30.620479947403027,b
266960,2018,2532816,Tom Compton,313,78,South Dakota,29,29.335280344512892,6,6,198.12,141.97441181000002,36.16683103221565,b
266961,2018,2532820,Kirk Cousins,202,75,Michigan State,30,30.058072952315765,6,3,190.5,91.62565874,25.24551111111111,b
266962,2018,2533042,Riley Reiff,305,78,Iowa,29,29.773336470454026,6,6,198.12,138.34567285,35.24243918474688,b
266963,2018,2535607,Mike Remmers,310,77,Oregon State,29,29.41467801733972,6,5,195.57999999999998,140.6136347,36.75662000337325,b
266964,2018,2541785,Adam Thielen,200,74,Minn. State-Mankato,28,28.051228325347935,6,2,187.96,90.718474,25.675675675675674,b
266965,2018,2552608,Stefon Diggs,191,72,Maryland,24,24.779496634725074,6,0,182.88,86.63614267,25.9014274691358,b
266966,2018,2552714,Brett Jones,315,74,"Regina, Can.",27,27.11762120693589,6,2,187.96,142.88159655,40.439189189189186,b
266967,2018,2555306,David Morgan,265,76,Texas-San Antonio,25,25.3106396874287,6,4,193.04,120.20197805000001,32.25328947368421,b
266968,2018,2556557,Rashod Hill,313,78,Southern Mississippi,26,26.660400125484827,6,6,198.12,141.97441181000002,36.16683103221565,b
266969,2018,2557991,Dalvin Cook,210,70,Florida State,23,23.084766997490302,5,10,177.8,95.2543977,30.12857142857143,b
266972,2018,2543868,Cassius Marsh,245,76,UCLA,26,26.175803071209472,6,4,193.04,111.13013065000001,29.819078947368418,b
266974,2018,2550654,K'Waun Williams,183,69,Pittsburgh,27,27.16416720536416,5,9,175.26,83.00740371,27.021424070573406,b
266990,2018,2557896,Stacy Coley,195,72,Miami (Fla.),24,24.327753789895304,6,0,182.88,88.45051215000001,26.44386574074074,b
266997,2018,2555251,Ronald Blair,270,76,Appalachian State,25,25.633713812203716,6,4,193.04,122.4699399,32.86184210526316,b
267000,2018,2558265,D.J. Jones,321,72,Mississippi,23,23.640558439171546,6,0,182.88,145.60315077,43.5306712962963,b
267010,2018,2555214,Laquon Treadwell,215,74,Mississippi,23,23.24083222425026,6,2,187.96,97.52235955,27.60135135135135,b
267014,2018,2495746,Joe Staley,295,77,Central Michigan,34,34.02797658884072,6,5,195.57999999999998,133.80974915000002,34.978073874177774,b
267015,2018,2508140,Mike Person,299,76,Montana State,30,30.230577547088497,6,4,193.04,135.62411863,36.391447368421055,b
267016,2018,2539964,Marquise Goodwin,179,69,Texas,27,27.80757960047659,5,9,175.26,81.19303423000001,26.430791850451584,b
267017,2018,2540230,Kyle Juszczyk,240,73,Harvard,27,27.383212728471115,6,1,185.42,108.8621688,31.66072433852505,b
267018,2018,2543705,Weston Richburg,290,76,Colorado State,27,27.172398217861943,6,4,193.04,131.5417873,35.296052631578945,b
267019,2018,2543801,Jimmy Garoppolo,225,74,Eastern Illinois,26,26.854807526554616,6,2,187.96,102.05828325,28.885135135135133,b
267020,2018,2552345,Laken Tomlinson,312,75,Duke,26,26.58376029862854,6,3,190.5,141.52081944,38.993066666666664,b
267021,2018,2558266,George Kittle,250,76,Iowa,24,24.919147020052222,6,4,193.04,113.3980925,30.42763157894737,b
267022,2018,2558914,Kendrick Bourne,203,73,Eastern Washington,23,23.101214097396507,6,1,185.42,92.07925111,26.779696003002442,b
267023,2018,2558918,Matt Breida,190,71,Georgia Southern,23,23.53105667097625,5,11,180.34,86.1825503,26.496726839912714,b
267024,2018,2560805,Mike McGlinchey,315,80,Notre Dame,23,23.659735657971456,6,8,203.2,142.88159655,34.60078125,8
267025,2018,496790,Everson Griffen,273,75,Southern California,30,30.71791498719801,6,3,190.5,123.83071701,34.11893333333333,b
267026,2018,496802,Linval Joseph,329,76,East Carolina,29,29.915724706568305,6,4,193.04,149.23188973,40.04276315789473,b
267027,2018,2525323,Andrew Sendejo,210,73,Rice,31,31.00265146905975,6,1,185.42,95.2543977,27.70313379620942,b
267028,2018,2532948,Harrison Smith,214,74,Notre Dame,29,29.600871866048116,6,2,187.96,97.06876718000001,27.472972972972972,b
267029,2018,2540142,Sheldon Richardson,294,75,Missouri,27,27.780201092605267,6,3,190.5,133.35615678000002,36.74346666666667,b
267030,2018,2540155,Xavier Rhodes,218,73,Florida State,28,28.2264707709078,6,1,185.42,98.88313666,28.758491274160257,b
267031,2018,2543459,Anthony Barr,255,77,UCLA,26,26.47972196871752,6,5,195.57999999999998,115.66605435000001,30.235284196323157,b
267032,2018,2552312,Eric Kendricks,232,72,UCLA,26,26.5290032828859,6,0,182.88,105.23342984,31.461419753086417,b
267033,2018,2552448,Trae Waynes,190,72,Michigan State,26,26.126539217177477,6,0,182.88,86.1825503,25.76581790123457,b
267034,2018,2552603,Danielle Hunter,252,77,Louisiana State,23,23.865074467006362,6,5,195.57999999999998,114.30527724000001,29.879574970484065,b
267035,2018,2558033,Ben Gedeon,244,74,Michigan,23,23.900666527239082,6,2,187.96,110.67653828,31.324324324324326,b
267038,2018,2534820,Garrett Celek,252,77,Michigan State,30,30.282597821127084,6,5,195.57999999999998,114.30527724000001,29.879574970484065,b
267063,2018,2555241,Sheldon Day,294,73,Notre Dame,24,24.19362559256724,6,1,185.42,133.35615678000002,38.78438731469319,b
267102,2018,2346,Pierre Garcon,211,72,Mount Union,32,32.08960481785687,6,0,182.88,95.70799007000001,28.613618827160494,b
267105,2018,2533457,Alfred Morris,222,70,Florida Atlantic,29,29.74326669328466,5,10,177.8,100.69750614,31.850204081632654,b
267110,2018,2558202,Trent Taylor,180,68,Louisiana Tech,24,24.36338989657008,5,8,172.72,81.6466266,27.3659169550173,b
267123,2018,2560746,Mike Hughes,191,70,Central Florida,21,21.5762577952696,5,10,177.8,86.63614267,27.40265306122449,8
267144,2018,2559012,Eric Wilson,230,73,Cincinnati,23,23.95545158693944,6,1,185.42,104.32624510000001,30.34152749108651,8
267162,2018,2541161,Latavius Murray,230,75,Central Florida,28,28.6426588840723,6,3,190.5,104.32624510000001,28.74488888888889,b
267167,2018,2556803,C.J. Ham,235,71,"Augustana, S.D.",25,25.135472025756076,5,11,180.34,106.59420695,32.772267407260465,b
267222,2018,2560836,Dante Pettis,195,73,Washington,22,22.882250297868026,6,1,185.42,88.45051215000001,25.724338525051607,8
267277,2018,2561027,Tyler Conklin,254,75,Central Michigan,23,23.114980923771135,6,3,190.5,115.21246198,31.744355555555554,8
267351,2018,2555138,Joshua Garnett,305,77,Stanford,24,24.54962715795878,6,5,195.57999999999998,138.34567285,36.163771293641425,8
267382,2018,2552438,David Parry,315,74,Stanford,26,26.509933550079854,6,2,187.96,142.88159655,40.439189189189186,b
267384,2018,2557845,Jaleel Johnson,316,75,Iowa,24,24.163595425507644,6,3,190.5,143.33518892,39.492977777777774,b
267385,2018,2558915,Tashawn Bower,250,77,LSU,23,23.558530401551447,6,5,195.57999999999998,113.3980925,29.642435486591328,8
267386,2018,2560741,Holton Hill,196,74,Texas,21,21.453123146246863,6,2,187.96,88.90410452,25.16216216216216,8
267440,2018,2556708,Cole Wick,257,78,Incarnate Word (Tex.),24,24.77688395188481,6,6,198.12,116.57323909,29.696088099934254,8
267473,2018,2555529,Stephen Weatherly,265,77,Vanderbilt,24,24.478459610363274,6,5,195.57999999999998,120.20197805000001,31.420981615786808,b
267548,2018,2550468,Garry Gilliam,305,77,Penn State,27,27.788597992242757,6,5,195.57999999999998,138.34567285,36.163771293641425,b
