,PlayId,Team
235070,20171224042984,away
235081,20171224042984,home
235092,20171224043032,away
235103,20171224043032,home
235114,20171224043094,away
235125,20171224043094,home
235136,20171224043115,away
235147,20171224043115,home
235158,20171224043141,away
235169,20171224043141,home
235180,20171224043206,away
235191,20171224043206,home
235202,20171224043227,away
235213,20171224043227,home
235224,20171224043272,away
235235,20171224043272,home
235246,20171224043388,away
235257,20171224043388,home
235268,20171224043536,away
235279,20171224043536,home
235290,20171224043557,away
235301,20171224043557,home
235312,20171224043582,away
235323,20171224043582,home
235334,20171224043631,away
235345,20171224043631,home
235356,20171224043652,away
235367,20171224043652,home
235378,20171224043673,away
235389,20171224043673,home
235400,20171224043711,away
235411,20171224043711,home
235422,20171224043986,away
235433,20171224043986,home
235444,20171224044028,away
235455,20171224044028,home
235466,20171224050080,away
235477,20171224050080,home
235488,20171224050105,away
235499,20171224050105,home
235510,20171224050170,away
235521,20171224050170,home
235532,20171224050238,away
235543,20171224050238,home
235554,20171224050287,away
235565,20171224050287,home
235576,20171224050341,away
235587,20171224050341,home
235598,20171224050371,away
235609,20171224050371,home
235620,20171224050392,away
235631,20171224050392,home
235642,20171224050478,away
235653,20171224050478,home
235664,20171224050543,away
235675,20171224050543,home
235686,20171224050666,away
235697,20171224050666,home
235708,20171224050691,away
235719,20171224050691,home
235730,20171224050828,away
235741,20171224050828,home
235752,20171224050895,away
235763,20171224050895,home
235774,20171224051055,away
235785,20171224051055,home
235796,20171224051138,away
235807,20171224051138,home
235818,20171224051190,away
235829,20171224051190,home
235840,20171224051215,away
235851,20171224051215,home
235862,20171224051262,away
235873,20171224051262,home
235884,20171224051356,away
235895,20171224051356,home
235906,20171224051452,away
235917,20171224051452,home
235928,20171224051479,away
235939,20171224051479,home
235950,20171224051547,away
235961,20171224051547,home
235972,20171224051723,away
235983,20171224051723,home
235994,20171224051995,away
236005,20171224051995,home
236016,20171224052016,away
236027,20171224052016,home
236038,20171224052053,away
236049,20171224052053,home
236060,20171224052154,away
236071,20171224052154,home
236082,20171224052204,away
236093,20171224052204,home
236104,20171224052251,away
236115,20171224052251,home
236126,20171224052373,away
236137,20171224052373,home
236148,20171224052496,away
236159,20171224052496,home
236170,20171224052517,away
236181,20171224052517,home
236192,20171224052630,away
236203,20171224052630,home
236214,20171224052677,away
236225,20171224052677,home
236236,20171224052702,away
236247,20171224052702,home
236258,20171224052812,away
236269,20171224052812,home
236280,20171224052859,away
236291,20171224052859,home
236302,20171224052925,away
236313,20171224052925,home
236324,20171224052952,away
236335,20171224052952,home
236346,20171224053058,away
236357,20171224053058,home
236368,20171224053084,away
236379,20171224053084,home
236390,20171224053316,away
236401,20171224053316,home
236412,20171224053401,away
236423,20171224053401,home
236434,20171224053619,away
236445,20171224053619,home
236456,20171224053731,away
236467,20171224053731,home
236478,20171224060097,away
236489,20171224060097,home
236500,20171224060160,away
236511,20171224060160,home
236522,20171224060264,away
236533,20171224060264,home
236544,20171224060285,away
236555,20171224060285,home
236566,20171224060446,away
236577,20171224060446,home
236588,20171224060472,away
236599,20171224060472,home
236610,20171224060546,away
236621,20171224060546,home
236632,20171224060627,away
236643,20171224060627,home
236654,20171224060695,away
236665,20171224060695,home
236676,20171224060849,away
236687,20171224060849,home
236698,20171224060916,away
236709,20171224060916,home
236720,20171224061008,away
236731,20171224061008,home
236742,20171224061210,away
236753,20171224061210,home
236764,20171224061248,away
236775,20171224061248,home
236786,20171224061269,away
236797,20171224061269,home
236808,20171224061325,away
236819,20171224061325,home
236830,20171224061488,away
236841,20171224061488,home
236852,20171224061509,away
236863,20171224061509,home
236874,20171224061554,away
236885,20171224061554,home
236896,20171224061657,away
236907,20171224061657,home
236918,20171224061788,away
236929,20171224061788,home
236940,20171224061922,away
236951,20171224061922,home
236962,20171224062343,away
236973,20171224062343,home
236984,20171224062364,away
236995,20171224062364,home
237006,20171224062451,away
237017,20171224062451,home
237028,20171224062549,away
237039,20171224062549,home
237050,20171224062570,away
237061,20171224062570,home
237072,20171224062591,away
237083,20171224062591,home
237094,20171224062650,away
237105,20171224062650,home
237116,20171224062671,away
237127,20171224062671,home
237138,20171224062716,away
237149,20171224062716,home
237160,20171224062812,away
237171,20171224062812,home
237182,20171224062833,away
237193,20171224062833,home
237204,20171224062888,away
237215,20171224062888,home
237226,20171224062920,away
237237,20171224062920,home
237248,20171224062941,away
237259,20171224062941,home
237270,20171224063005,away
237281,20171224063005,home
237292,20171224063112,away
237303,20171224063112,home
237314,20171224063133,away
237325,20171224063133,home
237336,20171224063235,away
237347,20171224063235,home
237358,20171224063256,away
237369,20171224063256,home
237380,20171224063392,away
237391,20171224063392,home
237402,20171224063475,away
237413,20171224063475,home
237424,20171224063578,away
237435,20171224063578,home
237446,20171224063599,away
237457,20171224063599,home
237468,20171224063620,away
237479,20171224063620,home
237490,20171224063662,away
237501,20171224063662,home
237512,20171224063775,away
237523,20171224063775,home
237534,20171224063796,away
237545,20171224063796,home
237556,20171224063861,away
237567,20171224063861,home
237578,20171224063952,away
237589,20171224063952,home
237600,20171224064022,away
237611,20171224064022,home
237622,20171224064043,away
237633,20171224064043,home
237644,20171224064081,away
237655,20171224064081,home
237666,20171224064102,away
237677,20171224064102,home
237688,20171224070060,away
237699,20171224070060,home
237710,20171224070313,away
237721,20171224070313,home
237732,20171224070431,away
237743,20171224070431,home
237754,20171224070517,away
237765,20171224070517,home
237776,20171224070538,away
237787,20171224070538,home
237798,20171224070618,away
237809,20171224070618,home
237820,20171224070639,away
237831,20171224070639,home
237842,20171224070781,away
237853,20171224070781,home
237864,20171224070971,away
237875,20171224070971,home
237886,20171224071033,away
237897,20171224071033,home
237908,20171224071105,away
237919,20171224071105,home
237930,20171224071126,away
237941,20171224071126,home
237952,20171224071248,away
237963,20171224071248,home
237974,20171224071317,away
237985,20171224071317,home
237996,20171224071338,away
238007,20171224071338,home
238018,20171224071408,away
238029,20171224071408,home
238040,20171224071488,away
238051,20171224071488,home
238062,20171224071639,away
238073,20171224071639,home
238084,20171224071737,away
238095,20171224071737,home
238106,20171224071758,away
238117,20171224071758,home
238128,20171224071800,away
238139,20171224071800,home
238150,20171224071886,away
238161,20171224071886,home
238172,20171224071907,away
238183,20171224071907,home
238194,20171224072100,away
238205,20171224072100,home
238216,20171224072121,away
238227,20171224072121,home
238238,20171224072263,away
238249,20171224072263,home
238260,20171224072355,away
238271,20171224072355,home
238282,20171224072376,away
238293,20171224072376,home
238304,20171224072465,away
238315,20171224072465,home
238326,20171224072590,away
238337,20171224072590,home
238348,20171224072763,away
238359,20171224072763,home
238370,20171224072875,away
238381,20171224072875,home
238392,20171224072940,away
238403,20171224072940,home
238414,20171224073055,away
238425,20171224073055,home
238436,20171224073076,away
238447,20171224073076,home
238458,20171224073201,away
238469,20171224073201,home
238480,20171224073292,away
238491,20171224073292,home
238502,20171224073335,away
238513,20171224073335,home
238524,20171224073745,away
238535,20171224073745,home
238546,20171224073810,away
238557,20171224073810,home
238568,20171224073899,away
238579,20171224073899,home
238590,20171224073944,away
238601,20171224073944,home
238612,20171224074051,away
238623,20171224074051,home
238634,20171224074072,away
238645,20171224074072,home
238656,20171224074261,away
238667,20171224074261,home
238678,20171224074299,away
238689,20171224074299,home
238700,20171224074337,away
238711,20171224074337,home
238722,20171224080060,away
238733,20171224080060,home
238744,20171224080081,away
238755,20171224080081,home
238766,20171224080148,away
238777,20171224080148,home
238788,20171224080298,away
238799,20171224080298,home
238810,20171224080348,away
238821,20171224080348,home
238832,20171224080369,away
238843,20171224080369,home
238854,20171224080446,away
238865,20171224080446,home
238876,20171224080536,away
238887,20171224080536,home
238898,20171224080557,away
238909,20171224080557,home
238920,20171224080578,away
238931,20171224080578,home
238942,20171224080620,away
238953,20171224080620,home
238964,20171224080641,away
238975,20171224080641,home
238986,20171224080832,away
238997,20171224080832,home
239008,20171224080962,away
239019,20171224080962,home
239030,20171224080983,away
239041,20171224080983,home
239052,20171224081004,away
239063,20171224081004,home
239074,20171224081049,away
239085,20171224081049,home
239096,20171224081166,away
239107,20171224081166,home
239118,20171224081235,away
239129,20171224081235,home
239140,20171224081261,away
239151,20171224081261,home
239162,20171224081311,away
239173,20171224081311,home
239184,20171224081423,away
239195,20171224081423,home
239206,20171224081519,away
239217,20171224081519,home
239228,20171224081662,away
239239,20171224081662,home
239250,20171224081752,away
239261,20171224081752,home
239272,20171224082141,away
239283,20171224082141,home
239294,20171224082210,away
239305,20171224082210,home
239316,20171224082255,away
239327,20171224082255,home
239338,20171224082322,away
239349,20171224082322,home
239360,20171224082406,away
239371,20171224082406,home
239382,20171224082503,away
239393,20171224082503,home
239404,20171224082594,away
239415,20171224082594,home
239426,20171224082680,away
239437,20171224082680,home
239448,20171224082722,away
239459,20171224082722,home
239470,20171224082743,away
239481,20171224082743,home
239492,20171224082849,away
239503,20171224082849,home
239514,20171224082894,away
239525,20171224082894,home
239536,20171224082915,away
239547,20171224082915,home
239558,20171224083061,away
239569,20171224083061,home
239580,20171224083208,away
239591,20171224083208,home
239602,20171224083264,away
239613,20171224083264,home
239624,20171224083296,away
239635,20171224083296,home
239646,20171224083483,away
239657,20171224083483,home
239668,20171224083543,away
239679,20171224083543,home
239690,20171224083752,away
239701,20171224083752,home
239712,20171224083790,away
239723,20171224083790,home
239734,20171224083880,away
239745,20171224083880,home
239756,20171224083968,away
239767,20171224083968,home
239778,20171224084127,away
239789,20171224084127,home
239800,20171224090060,away
239811,20171224090060,home
239822,20171224090133,away
239833,20171224090133,home
239844,20171224090204,away
239855,20171224090204,home
239866,20171224090346,away
239877,20171224090346,home
239888,20171224090436,away
239899,20171224090436,home
239910,20171224090463,away
239921,20171224090463,home
239932,20171224090484,away
239943,20171224090484,home
239954,20171224090561,away
239965,20171224090561,home
239976,20171224090689,away
239987,20171224090689,home
239998,20171224090725,away
240009,20171224090725,home
240020,20171224090795,away
240031,20171224090795,home
240042,20171224090861,away
240053,20171224090861,home
240064,20171224090882,away
240075,20171224090882,home
240086,20171224090927,away
240097,20171224090927,home
240108,20171224091019,away
240119,20171224091019,home
240130,20171224091086,away
240141,20171224091086,home
240152,20171224091295,away
240163,20171224091295,home
240174,20171224091368,away
240185,20171224091368,home
240196,20171224091424,away
240207,20171224091424,home
240218,20171224091467,away
240229,20171224091467,home
240240,20171224091602,away
240251,20171224091602,home
240262,20171224091647,away
240273,20171224091647,home
240284,20171224091788,away
240295,20171224091788,home
240306,20171224091905,away
240317,20171224091905,home
240328,20171224091976,away
240339,20171224091976,home
240350,20171224092157,away
240361,20171224092157,home
240372,20171224092563,away
240383,20171224092563,home
240394,20171224092647,away
240405,20171224092647,home
240416,20171224092668,away
240427,20171224092668,home
240438,20171224092745,away
240449,20171224092745,home
240460,20171224092848,away
240471,20171224092848,home
240482,20171224092895,away
240493,20171224092895,home
240504,20171224093061,away
240515,20171224093061,home
240526,20171224093129,away
240537,20171224093129,home
240548,20171224093210,away
240559,20171224093210,home
240570,20171224093235,away
240581,20171224093235,home
240592,20171224093360,away
240603,20171224093360,home
240614,20171224093385,away
240625,20171224093385,home
240636,20171224093417,away
240647,20171224093417,home
240658,20171224093455,away
240669,20171224093455,home
240680,20171224093500,away
240691,20171224093500,home
240702,20171224093597,away
240713,20171224093597,home
240724,20171224093618,away
240735,20171224093618,home
240746,20171224093746,away
240757,20171224093746,home
240768,20171224093767,away
240779,20171224093767,home
240790,20171224093793,away
240801,20171224093793,home
240812,20171224093982,away
240823,20171224093982,home
240834,20171224094003,away
240845,20171224094003,home
240856,20171224094527,away
240867,20171224094527,home
240878,20171224094552,away
240889,20171224094552,home
240900,20171224094780,away
240911,20171224094780,home
240922,20171224094835,away
240933,20171224094835,home
240944,20171224094873,away
240955,20171224094873,home
240966,20171224094911,away
240977,20171224094911,home
240988,20171224100089,away
240999,20171224100089,home
241010,20171224100247,away
241021,20171224100247,home
241032,20171224100268,away
241043,20171224100268,home
241054,20171224100358,away
241065,20171224100358,home
241076,20171224100511,away
241087,20171224100511,home
241098,20171224100651,away
241109,20171224100651,home
241120,20171224100767,away
241131,20171224100767,home
241142,20171224100823,away
241153,20171224100823,home
241164,20171224100879,away
241175,20171224100879,home
241186,20171224100999,away
241197,20171224100999,home
241208,20171224101119,away
241219,20171224101119,home
241230,20171224101142,away
241241,20171224101142,home
241252,20171224101364,away
241263,20171224101364,home
241274,20171224101495,away
241285,20171224101495,home
241296,20171224101583,away
241307,20171224101583,home
241318,20171224101606,away
241329,20171224101606,home
241340,20171224101714,away
241351,20171224101714,home
241362,20171224101828,away
241373,20171224101828,home
241384,20171224101897,away
241395,20171224101897,home
241406,20171224101942,away
241417,20171224101942,home
241428,20171224102011,away
241439,20171224102011,home
241450,20171224102598,away
241461,20171224102598,home
241472,20171224102619,away
241483,20171224102619,home
241494,20171224102640,away
241505,20171224102640,home
241516,20171224102683,away
241527,20171224102683,home
241538,20171224102704,away
241549,20171224102704,home
241560,20171224102882,away
241571,20171224102882,home
241582,20171224103254,away
241593,20171224103254,home
241604,20171224103301,away
241615,20171224103301,home
241626,20171224103440,away
241637,20171224103440,home
241648,20171224103507,away
241659,20171224103507,home
241670,20171224103808,away
241681,20171224103808,home
241692,20171224103829,away
241703,20171224103829,home
241714,20171224103850,away
241725,20171224103850,home
241736,20171224103877,away
241747,20171224103877,home
241758,20171224104114,away
241769,20171224104114,home
241780,20171224104135,away
241791,20171224104135,home
241802,20171224104195,away
241813,20171224104195,home
241824,20171224104387,away
241835,20171224104387,home
241846,20171224104408,away
241857,20171224104408,home
241868,20171224104429,away
241879,20171224104429,home
241890,20171224104467,away
241901,20171224104467,home
241912,20171224104488,away
241923,20171224104488,home
241934,20171224104545,away
241945,20171224104545,home
241956,20171224110051,away
241967,20171224110051,home
241978,20171224110195,away
241989,20171224110195,home
242000,20171224110348,away
242011,20171224110348,home
242022,20171224110369,away
242033,20171224110369,home
242044,20171224110465,away
242055,20171224110465,home
242066,20171224110520,away
242077,20171224110520,home
242088,20171224110604,away
242099,20171224110604,home
242110,20171224110717,away
242121,20171224110717,home
242132,20171224110738,away
242143,20171224110738,home
242154,20171224110759,away
242165,20171224110759,home
242176,20171224110804,away
242187,20171224110804,home
242198,20171224110851,away
242209,20171224110851,home
242220,20171224110889,away
242231,20171224110889,home
242242,20171224111007,away
242253,20171224111007,home
242264,20171224111028,away
242275,20171224111028,home
242286,20171224111073,away
242297,20171224111073,home
242308,20171224111142,away
242319,20171224111142,home
242330,20171224111163,away
242341,20171224111163,home
242352,20171224111184,away
242363,20171224111184,home
242374,20171224111261,away
242385,20171224111261,home
242396,20171224111282,away
242407,20171224111282,home
242418,20171224111429,away
242429,20171224111429,home
242440,20171224111570,away
242451,20171224111570,home
242462,20171224111662,away
242473,20171224111662,home
242484,20171224112107,away
242495,20171224112107,home
242506,20171224112152,away
242517,20171224112152,home
242528,20171224112254,away
242539,20171224112254,home
242550,20171224112355,away
242561,20171224112355,home
242572,20171224112428,away
242583,20171224112428,home
242594,20171224112531,away
242605,20171224112531,home
242616,20171224112552,away
242627,20171224112552,home
242638,20171224112573,away
242649,20171224112573,home
242660,20171224112675,away
242671,20171224112675,home
242682,20171224112696,away
242693,20171224112696,home
242704,20171224112717,away
242715,20171224112717,home
242726,20171224112767,away
242737,20171224112767,home
242748,20171224112907,away
242759,20171224112907,home
242770,20171224112993,away
242781,20171224112993,home
242792,20171224113014,away
242803,20171224113014,home
242814,20171224113035,away
242825,20171224113035,home
242836,20171224113072,away
242847,20171224113072,home
242858,20171224113126,away
242869,20171224113126,home
242880,20171224113251,away
242891,20171224113251,home
242902,20171224113356,away
242913,20171224113356,home
242924,20171224113579,away
242935,20171224113579,home
242946,20171224113654,away
242957,20171224113654,home
242968,20171224113736,away
242979,20171224113736,home
242990,20171225000123,away
243001,20171225000123,home
243012,20171225000144,away
243023,20171225000144,home
243034,20171225000165,away
243045,20171225000165,home
243056,20171225000329,away
243067,20171225000329,home
243078,20171225000340,away
243089,20171225000340,home
243100,20171225000371,away
243111,20171225000371,home
243122,20171225000535,away
243133,20171225000535,home
243144,20171225000561,away
243155,20171225000561,home
243166,20171225000624,away
243177,20171225000624,home
243188,20171225000645,away
243199,20171225000645,home
243210,20171225000730,away
243221,20171225000730,home
243232,20171225000751,away
243243,20171225000751,home
243254,20171225000948,away
243265,20171225000948,home
243276,20171225000981,away
243287,20171225000981,home
243298,20171225001044,away
243309,20171225001044,home
243320,20171225001268,away
243331,20171225001268,home
243342,20171225001289,away
243353,20171225001289,home
243364,20171225001321,away
243375,20171225001321,home
243386,20171225001366,away
243397,20171225001366,home
243408,20171225001466,away
243419,20171225001466,home
243430,20171225001531,away
243441,20171225001531,home
243452,20171225001650,away
243463,20171225001650,home
243474,20171225001801,away
243485,20171225001801,home
243496,20171225001858,away
243507,20171225001858,home
243518,20171225001974,away
243529,20171225001974,home
243540,20171225002003,away
243551,20171225002003,home
243562,20171225002061,away
243573,20171225002061,home
243584,20171225002082,away
243595,20171225002082,home
243606,20171225002103,away
243617,20171225002103,home
243628,20171225002189,away
243639,20171225002189,home
243650,20171225002210,away
243661,20171225002210,home
243672,20171225002272,away
243683,20171225002272,home
243694,20171225002293,away
243705,20171225002293,home
243716,20171225002395,away
243727,20171225002395,home
243738,20171225002445,away
243749,20171225002445,home
243760,20171225002535,away
243771,20171225002535,home
243782,20171225002556,away
243793,20171225002556,home
243804,20171225002609,away
243815,20171225002609,home
243826,20171225002630,away
243837,20171225002630,home
243848,20171225002692,away
243859,20171225002692,home
243870,20171225002737,away
243881,20171225002737,home
243892,20171225002908,away
243903,20171225002908,home
243914,20171225002984,away
243925,20171225002984,home
243936,20171225003085,away
243947,20171225003085,home
243958,20171225003230,away
243969,20171225003230,home
243980,20171225003251,away
243991,20171225003251,home
244002,20171225003319,away
244013,20171225003319,home
244024,20171225003340,away
244035,20171225003340,home
244046,20171225003470,away
244057,20171225003470,home
244068,20171225003508,away
244079,20171225003508,home
244090,20171225010143,away
244101,20171225010143,home
244112,20171225010164,away
244123,20171225010164,home
244134,20171225010233,away
244145,20171225010233,home
244156,20171225010363,away
244167,20171225010363,home
244178,20171225010408,away
244189,20171225010408,home
244200,20171225010429,away
244211,20171225010429,home
244222,20171225010450,away
244233,20171225010450,home
244244,20171225010471,away
244255,20171225010471,home
244266,20171225010492,away
244277,20171225010492,home
244288,20171225010513,away
244299,20171225010513,home
244310,20171225010534,away
244321,20171225010534,home
244332,20171225010566,away
244343,20171225010566,home
244354,20171225010645,away
244365,20171225010645,home
244376,20171225010666,away
244387,20171225010666,home
244398,20171225010732,away
244409,20171225010732,home
244420,20171225010753,away
244431,20171225010753,home
244442,20171225010807,away
244453,20171225010807,home
244464,20171225010957,away
244475,20171225010957,home
244486,20171225011182,away
244497,20171225011182,home
244508,20171225011254,away
244519,20171225011254,home
244530,20171225011299,away
244541,20171225011299,home
244552,20171225011320,away
244563,20171225011320,home
244574,20171225011341,away
244585,20171225011341,home
244596,20171225011605,away
244607,20171225011605,home
244618,20171225012016,away
244629,20171225012016,home
244640,20171225012037,away
244651,20171225012037,home
244662,20171225012069,away
244673,20171225012069,home
244684,20171225012090,away
244695,20171225012090,home
244706,20171225012111,away
244717,20171225012111,home
244728,20171225012132,away
244739,20171225012132,home
244750,20171225012263,away
244761,20171225012263,home
244772,20171225012349,away
244783,20171225012349,home
244794,20171225012413,away
244805,20171225012413,home
244816,20171225012504,away
244827,20171225012504,home
244838,20171225012615,away
244849,20171225012615,home
244860,20171225012652,away
244871,20171225012652,home
244882,20171225012825,away
244893,20171225012825,home
244904,20171225012846,away
244915,20171225012846,home
244926,20171225012867,away
244937,20171225012867,home
244948,20171225012959,away
244959,20171225012959,home
244970,20171225013074,away
244981,20171225013074,home
244992,20171225013095,away
245003,20171225013095,home
245014,20171225013116,away
245025,20171225013116,home
245036,20171225013192,away
245047,20171225013192,home
245058,20171225013393,away
245069,20171225013393,home
245080,20171225013430,away
245091,20171225013430,home
245102,20171225013461,away
245113,20171225013461,home
245124,20171225013529,away
245135,20171225013529,home
245146,20171225013550,away
245157,20171225013550,home
245168,20171225013620,away
245179,20171225013620,home
245190,20171225013662,away
245201,20171225013662,home
245212,20171231000051,away
245223,20171231000051,home
245234,20171231000194,away
245245,20171231000194,home
245256,20171231000215,away
245267,20171231000215,home
245278,20171231000351,away
245289,20171231000351,home
245300,20171231000504,away
245311,20171231000504,home
245322,20171231000652,away
245333,20171231000652,home
245344,20171231000675,away
245355,20171231000675,home
245366,20171231000783,away
245377,20171231000783,home
245388,20171231000828,away
245399,20171231000828,home
245410,20171231000914,away
245421,20171231000914,home
245432,20171231000935,away
245443,20171231000935,home
245454,20171231001218,away
245465,20171231001218,home
245476,20171231001280,away
245487,20171231001280,home
245498,20171231001301,away
245509,20171231001301,home
245520,20171231001415,away
245531,20171231001415,home
245542,20171231001531,away
245553,20171231001531,home
245564,20171231001666,away
245575,20171231001666,home
245586,20171231001689,away
245597,20171231001689,home
245608,20171231001750,away
245619,20171231001750,home
245630,20171231002136,away
245641,20171231002136,home
245652,20171231002239,away
245663,20171231002239,home
245674,20171231002260,away
245685,20171231002260,home
245696,20171231002339,away
245707,20171231002339,home
245718,20171231002482,away
245729,20171231002482,home
245740,20171231002694,away
245751,20171231002694,home
245762,20171231002738,away
245773,20171231002738,home
245784,20171231002938,away
245795,20171231002938,home
245806,20171231003000,away
245817,20171231003000,home
245828,20171231003088,away
245839,20171231003088,home
245850,20171231003188,away
245861,20171231003188,home
245872,20171231003209,away
245883,20171231003209,home
245894,20171231003279,away
245905,20171231003279,home
245916,20171231003409,away
245927,20171231003409,home
245938,20171231003680,away
245949,20171231003680,home
245960,20171231003820,away
245971,20171231003820,home
245982,20171231003841,away
245993,20171231003841,home
246004,20171231003864,away
246015,20171231003864,home
246026,20171231010058,away
246037,20171231010058,home
246048,20171231010079,away
246059,20171231010079,home
246070,20171231010128,away
246081,20171231010128,home
246092,20171231010149,away
246103,20171231010149,home
246114,20171231010194,away
246125,20171231010194,home
246136,20171231010315,away
246147,20171231010315,home
246158,20171231010336,away
246169,20171231010336,home
246180,20171231010501,away
246191,20171231010501,home
246202,20171231010574,away
246213,20171231010574,home
246224,20171231010595,away
246235,20171231010595,home
246246,20171231010685,away
246257,20171231010685,home
246268,20171231010753,away
246279,20171231010753,home
246290,20171231010949,away
246301,20171231010949,home
246312,20171231010970,away
246323,20171231010970,home
246334,20171231011080,away
246345,20171231011080,home
246356,20171231011141,away
246367,20171231011141,home
246378,20171231011292,away
246389,20171231011292,home
246400,20171231011377,away
246411,20171231011377,home
246422,20171231011461,away
246433,20171231011461,home
246444,20171231011531,away
246455,20171231011531,home
246466,20171231011632,away
246477,20171231011632,home
246488,20171231011721,away
246499,20171231011721,home
246510,20171231011789,away
246521,20171231011789,home
246532,20171231011873,away
246543,20171231011873,home
246554,20171231011894,away
246565,20171231011894,home
246576,20171231011939,away
246587,20171231011939,home
246598,20171231011960,away
246609,20171231011960,home
246620,20171231012151,away
246631,20171231012151,home
246642,20171231012172,away
246653,20171231012172,home
246664,20171231012245,away
246675,20171231012245,home
246686,20171231012688,away
246697,20171231012688,home
246708,20171231012733,away
246719,20171231012733,home
246730,20171231012781,away
246741,20171231012781,home
246752,20171231012919,away
246763,20171231012919,home
246774,20171231013006,away
246785,20171231013006,home
246796,20171231013027,away
246807,20171231013027,home
246818,20171231013113,away
246829,20171231013113,home
246840,20171231013176,away
246851,20171231013176,home
246862,20171231013197,away
246873,20171231013197,home
246884,20171231013218,away
246895,20171231013218,home
246906,20171231013325,away
246917,20171231013325,home
246928,20171231013390,away
246939,20171231013390,home
246950,20171231013462,away
246961,20171231013462,home
246972,20171231013564,away
246983,20171231013564,home
246994,20171231013678,away
247005,20171231013678,home
247016,20171231013792,away
247027,20171231013792,home
247038,20171231013929,away
247049,20171231013929,home
247060,20171231014115,away
247071,20171231014115,home
247082,20171231014136,away
247093,20171231014136,home
247104,20171231014217,away
247115,20171231014217,home
247126,20171231014238,away
247137,20171231014238,home
247148,20171231014259,away
247159,20171231014259,home
247170,20171231014280,away
247181,20171231014280,home
247192,20171231014305,away
247203,20171231014305,home
247214,20171231020085,away
247225,20171231020085,home
247236,20171231020130,away
247247,20171231020130,home
247258,20171231020175,away
247269,20171231020175,home
247280,20171231020198,away
247291,20171231020198,home
247302,20171231020219,away
247313,20171231020219,home
247324,20171231020301,away
247335,20171231020301,home
247346,20171231020409,away
247357,20171231020409,home
247368,20171231020504,away
247379,20171231020504,home
247390,20171231020675,away
247401,20171231020675,home
247412,20171231020812,away
247423,20171231020812,home
247434,20171231020906,away
247445,20171231020906,home
247456,20171231020959,away
247467,20171231020959,home
247478,20171231021122,away
247489,20171231021122,home
247500,20171231021143,away
247511,20171231021143,home
247522,20171231021164,away
247533,20171231021164,home
247544,20171231021265,away
247555,20171231021265,home
247566,20171231021351,away
247577,20171231021351,home
247588,20171231021396,away
247599,20171231021396,home
247610,20171231021502,away
247621,20171231021502,home
247632,20171231021546,away
247643,20171231021546,home
247654,20171231021650,away
247665,20171231021650,home
247676,20171231021881,away
247687,20171231021881,home
247698,20171231022128,away
247709,20171231022128,home
247720,20171231022197,away
247731,20171231022197,home
247742,20171231022247,away
247753,20171231022247,home
247764,20171231022330,away
247775,20171231022330,home
247786,20171231022375,away
247797,20171231022375,home
247808,20171231022420,away
247819,20171231022420,home
247830,20171231022489,away
247841,20171231022489,home
247852,20171231022580,away
247863,20171231022580,home
247874,20171231022642,away
247885,20171231022642,home
247896,20171231022663,away
247907,20171231022663,home
247918,20171231022725,away
247929,20171231022725,home
247940,20171231022746,away
247951,20171231022746,home
247962,20171231022876,away
247973,20171231022876,home
247984,20171231022897,away
247995,20171231022897,home
248006,20171231023207,away
248017,20171231023207,home
248028,20171231023252,away
248039,20171231023252,home
248050,20171231023273,away
248061,20171231023273,home
248072,20171231023316,away
248083,20171231023316,home
248094,20171231023413,away
248105,20171231023413,home
248116,20171231023525,away
248127,20171231023525,home
248138,20171231023612,away
248149,20171231023612,home
248160,20171231023633,away
248171,20171231023633,home
248182,20171231023654,away
248193,20171231023654,home
248204,20171231030051,away
248215,20171231030051,home
248226,20171231030072,away
248237,20171231030072,home
248248,20171231030143,away
248259,20171231030143,home
248270,20171231030166,away
248281,20171231030166,home
248292,20171231030243,away
248303,20171231030243,home
248314,20171231030290,away
248325,20171231030290,home
248336,20171231030476,away
248347,20171231030476,home
248358,20171231030613,away
248369,20171231030613,home
248380,20171231030634,away
248391,20171231030634,home
248402,20171231030729,away
248413,20171231030729,home
248424,20171231030871,away
248435,20171231030871,home
248446,20171231030899,away
248457,20171231030899,home
248468,20171231030983,away
248479,20171231030983,home
248490,20171231031088,away
248501,20171231031088,home
248512,20171231031113,away
248523,20171231031113,home
248534,20171231031158,away
248545,20171231031158,home
248556,20171231031183,away
248567,20171231031183,home
248578,20171231031232,away
248589,20171231031232,home
248600,20171231031419,away
248611,20171231031419,home
248622,20171231031481,away
248633,20171231031481,home
248644,20171231031531,away
248655,20171231031531,home
248666,20171231031584,away
248677,20171231031584,home
248688,20171231031818,away
248699,20171231031818,home
248710,20171231031839,away
248721,20171231031839,home
248732,20171231031860,away
248743,20171231031860,home
248754,20171231031926,away
248765,20171231031926,home
248776,20171231032025,away
248787,20171231032025,home
248798,20171231032046,away
248809,20171231032046,home
248820,20171231032081,away
248831,20171231032081,home
248842,20171231032102,away
248853,20171231032102,home
248864,20171231032147,away
248875,20171231032147,home
248886,20171231032192,away
248897,20171231032192,home
248908,20171231032246,away
248919,20171231032246,home
248930,20171231032267,away
248941,20171231032267,home
248952,20171231032288,away
248963,20171231032288,home
248974,20171231032336,away
248985,20171231032336,home
248996,20171231032393,away
249007,20171231032393,home
249018,20171231032513,away
249029,20171231032513,home
249040,20171231032583,away
